event-id,visible,timestamp,location-long,location-lat,algorithm-marked-outlier,comments,study-specific-measurement,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name,MODIS Land Vegetation Indices 500m 16d Terra NDVI
2282777741,TRUE,1991-04-22 19:00:00.000,-121.1903773,53.6877288,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777742,TRUE,1991-05-29 19:00:00.000,-121.1996694,53.64741504,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777743,TRUE,1991-07-08 19:00:00.000,-121.1716014,53.63170688,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777744,TRUE,1991-08-21 19:00:00.000,-121.2453103,53.60494212,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777745,TRUE,1991-09-24 19:00:00.000,-121.1925318,53.6374187,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777746,TRUE,1991-10-25 19:00:00.000,-121.3160238,53.61315003,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777747,TRUE,1991-12-16 20:00:00.000,-121.3513811,53.67567034,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777748,TRUE,1992-03-03 20:00:00.000,-121.208535,53.58102355,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.609,HR_151.609,Mountain caribou in British Columbia,NaN
2282777749,TRUE,1988-03-15 20:00:00.000,-121.2056459,53.39938282,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777750,TRUE,1988-03-30 20:00:00.000,-121.2348405,53.38453497,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777751,TRUE,1988-06-14 19:00:00.000,-121.2548333,53.52057726,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777752,TRUE,1988-07-07 19:00:00.000,-121.2064777,53.52255846,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777753,TRUE,1988-07-19 19:00:00.000,-121.3383413,53.58379623,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777754,TRUE,1988-08-22 19:00:00.000,-121.2425829,53.45207435,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777755,TRUE,1988-09-13 19:00:00.000,-120.9436043,53.37447789,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777756,TRUE,1988-10-04 19:00:00.000,-120.9530051,53.36654805,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777757,TRUE,1988-10-18 19:00:00.000,-121.4203083,53.49231373,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777758,TRUE,1988-11-26 20:00:00.000,-121.4170262,53.45900838,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777759,TRUE,1988-12-06 20:00:00.000,-121.4130431,53.48502572,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777760,TRUE,1989-01-07 20:00:00.000,-121.4285727,53.47264539,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777761,TRUE,1989-02-06 20:00:00.000,-121.3998572,53.47496117,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777762,TRUE,1989-03-02 20:00:00.000,-121.2653759,53.41015469,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777763,TRUE,1989-04-10 19:00:00.000,-121.3323758,53.42819011,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777764,TRUE,1989-05-04 19:00:00.000,-121.0765417,53.46030405,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777765,TRUE,1989-05-31 19:00:00.000,-121.1918758,53.54661129,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777766,TRUE,1989-06-24 19:00:00.000,-121.3571541,53.68294129,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777767,TRUE,1989-07-30 19:00:00.000,-121.3864598,53.66895661,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777768,TRUE,1989-08-25 19:00:00.000,-121.4044265,53.63413842,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777769,TRUE,1989-09-22 19:00:00.000,-121.3883194,53.46132146,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777770,TRUE,1989-10-27 19:00:00.000,-121.2838938,53.62258218,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777771,TRUE,1989-11-22 20:00:00.000,-121.3956059,53.66728162,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777772,TRUE,1989-12-28 20:00:00.000,-121.2792376,53.58835442,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777773,TRUE,1990-02-13 20:00:00.000,-121.2120853,53.56849089,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777774,TRUE,1990-03-05 20:00:00.000,-121.1802757,53.57070807,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777775,TRUE,1990-04-12 19:00:00.000,-121.1880527,53.56543221,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777776,TRUE,1990-06-08 19:00:00.000,-121.4036121,53.65570233,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777777,TRUE,1990-07-19 19:00:00.000,-121.3565153,53.66045874,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777778,TRUE,1990-08-28 19:00:00.000,-121.4281135,53.64793605,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777779,TRUE,1990-09-13 19:00:00.000,-121.2912453,53.59032449,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777780,TRUE,1990-11-01 20:00:00.000,-121.25544,53.61587793,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777781,TRUE,1990-12-12 20:00:00.000,-121.2572471,53.60871248,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.62,HR_151.620,Mountain caribou in British Columbia,NaN
2282777782,TRUE,1988-03-16 20:00:00.000,-121.4369861,53.57164153,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777783,TRUE,1988-03-30 20:00:00.000,-121.3274682,53.55307973,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777784,TRUE,1988-07-19 19:00:00.000,-120.7614846,53.37839297,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777785,TRUE,1988-09-13 19:00:00.000,-120.7793566,53.32388281,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777786,TRUE,1988-10-04 19:00:00.000,-120.7754994,53.25368173,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777787,TRUE,1988-10-18 19:00:00.000,-120.9618868,53.3379304,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777788,TRUE,1988-11-26 20:00:00.000,-121.3837343,53.46305747,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777789,TRUE,1988-12-06 20:00:00.000,-121.3332938,53.67362203,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777790,TRUE,1989-01-07 20:00:00.000,-121.2738201,53.57299379,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777791,TRUE,1989-02-06 20:00:00.000,-121.3219307,53.54041652,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777792,TRUE,1989-08-25 19:00:00.000,-120.8401805,53.2791468,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777793,TRUE,1989-09-22 19:00:00.000,-120.939762,53.23595598,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.629,HR_151.629,Mountain caribou in British Columbia,NaN
2282777794,TRUE,1990-04-12 19:00:00.000,-121.4301179,53.95988868,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777795,TRUE,1990-05-15 19:00:00.000,-120.9872755,54.07104808,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777796,TRUE,1990-11-01 20:00:00.000,-121.5661629,53.99305041,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777797,TRUE,1990-12-12 20:00:00.000,-121.5661629,53.99305041,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777798,TRUE,1991-01-29 20:00:00.000,-121.5047524,54.00398752,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777799,TRUE,1991-02-21 20:00:00.000,-121.5512225,54.02792749,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777800,TRUE,1991-03-27 20:00:00.000,-121.5111418,53.99597687,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777801,TRUE,1991-04-22 19:00:00.000,-121.5018634,53.99945711,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.635,HR_151.635,Mountain caribou in British Columbia,NaN
2282777802,TRUE,1988-03-05 20:00:00.000,-121.395949,53.45872723,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777803,TRUE,1988-05-14 19:00:00.000,-121.2259642,53.52554622,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777804,TRUE,1988-06-14 19:00:00.000,-121.189162,53.64545858,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777805,TRUE,1988-07-07 19:00:00.000,-121.2645416,53.54139522,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777806,TRUE,1988-07-19 19:00:00.000,-121.3060221,53.5608686,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777807,TRUE,1988-08-22 19:00:00.000,-121.1940284,53.60238103,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777808,TRUE,1988-09-13 19:00:00.000,-121.2653759,53.41015469,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777809,TRUE,1988-10-04 19:00:00.000,-121.1278813,53.45752368,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777810,TRUE,1988-10-18 19:00:00.000,-121.4203083,53.49231373,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777811,TRUE,1988-11-26 20:00:00.000,-121.4410297,53.54382667,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777812,TRUE,1988-12-06 20:00:00.000,-121.2539399,53.35874471,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777813,TRUE,1989-01-07 20:00:00.000,-121.4304699,53.54368852,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777814,TRUE,1989-02-06 20:00:00.000,-121.2517071,53.52322854,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777815,TRUE,1989-03-02 20:00:00.000,-121.1971075,53.56556907,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777816,TRUE,1989-04-10 19:00:00.000,-121.2177842,53.54070737,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777817,TRUE,1989-05-04 19:00:00.000,-121.2579591,53.5179259,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777818,TRUE,1989-07-30 19:00:00.000,-121.2984709,53.59851821,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777819,TRUE,1989-09-22 19:00:00.000,-121.3883194,53.46132146,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777820,TRUE,1989-10-27 19:00:00.000,-121.3111637,53.39373025,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777821,TRUE,1989-11-22 20:00:00.000,-121.3274393,53.43890893,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777822,TRUE,1989-12-28 20:00:00.000,-121.4033079,53.46332069,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777823,TRUE,1990-02-13 20:00:00.000,-121.2825513,53.43197889,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777824,TRUE,1990-03-05 20:00:00.000,-121.2875704,53.41946505,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777825,TRUE,1990-04-12 19:00:00.000,-121.0472392,53.409483,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777826,TRUE,1990-05-15 19:00:00.000,-121.2168423,53.52720848,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777827,TRUE,1990-06-08 19:00:00.000,-121.3939363,53.59174725,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777828,TRUE,1990-07-19 19:00:00.000,-121.3187841,53.58172501,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777829,TRUE,1990-08-28 19:00:00.000,-121.2880435,53.59477357,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777830,TRUE,1990-09-13 19:00:00.000,-121.2912453,53.59032449,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777831,TRUE,1990-11-01 20:00:00.000,-121.5531032,53.57669832,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777832,TRUE,1990-12-12 20:00:00.000,-121.305016,53.5482687,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777833,TRUE,1991-02-21 20:00:00.000,-121.1904823,53.54389323,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777834,TRUE,1991-03-27 20:00:00.000,-121.236578,53.48794567,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777835,TRUE,1991-04-22 19:00:00.000,-121.1682945,53.42848296,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777836,TRUE,1991-05-29 19:00:00.000,-121.4515562,53.58621428,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777837,TRUE,1991-07-08 19:00:00.000,-121.3742691,53.59238056,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777838,TRUE,1991-08-21 19:00:00.000,-121.3026778,53.60666869,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777839,TRUE,1991-09-24 19:00:00.000,-121.1984057,53.53502297,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777840,TRUE,1991-12-16 20:00:00.000,-121.3891429,53.6779822,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777841,TRUE,1992-03-03 20:00:00.000,-121.2370932,53.54818552,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.641,HR_151.641,Mountain caribou in British Columbia,NaN
2282777842,TRUE,1988-03-16 20:00:00.000,-121.365985,53.532936,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777843,TRUE,1988-03-30 20:00:00.000,-121.3274682,53.55307973,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777844,TRUE,1988-06-14 19:00:00.000,-121.1845875,53.64628826,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777845,TRUE,1988-07-07 19:00:00.000,-121.160552,53.64232536,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777846,TRUE,1988-07-19 19:00:00.000,-121.4389259,53.55998045,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777847,TRUE,1988-08-22 19:00:00.000,-121.1762903,53.59312208,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777848,TRUE,1988-09-13 19:00:00.000,-121.2649802,53.49375538,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777849,TRUE,1988-10-04 19:00:00.000,-121.1539774,53.44624272,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777850,TRUE,1988-10-18 19:00:00.000,-121.1485831,53.43177502,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777851,TRUE,1988-11-26 20:00:00.000,-121.3306344,53.39580211,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777852,TRUE,1989-01-07 20:00:00.000,-121.2112547,53.30147431,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777853,TRUE,1989-03-02 20:00:00.000,-121.2022455,53.33729967,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777854,TRUE,1989-04-10 19:00:00.000,-121.1734951,53.34225708,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777855,TRUE,1989-05-04 19:00:00.000,-121.0654083,53.37381757,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777856,TRUE,1989-06-24 19:00:00.000,-121.1472212,53.63582684,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777857,TRUE,1989-11-22 20:00:00.000,-121.3274393,53.43890893,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777858,TRUE,1989-12-28 20:00:00.000,-121.4033079,53.46332069,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777859,TRUE,1990-02-13 20:00:00.000,-121.2825513,53.43197889,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777860,TRUE,1990-03-05 20:00:00.000,-121.2875704,53.41946505,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777861,TRUE,1990-04-12 19:00:00.000,-121.3137081,53.40545315,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777862,TRUE,1990-05-15 19:00:00.000,-121.1817856,53.39452671,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777863,TRUE,1990-09-13 19:00:00.000,-121.2297086,53.58043983,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777864,TRUE,1990-12-12 20:00:00.000,-121.4464183,53.68503156,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777865,TRUE,1991-09-24 19:00:00.000,-121.1984057,53.53502297,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777866,TRUE,1991-12-16 20:00:00.000,-121.3891429,53.6779822,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777867,TRUE,1992-03-03 20:00:00.000,-121.3598894,53.65151549,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.649,HR_151.649,Mountain caribou in British Columbia,NaN
2282777868,TRUE,1988-03-23 20:00:00.000,-121.5740731,53.76122963,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777869,TRUE,1988-03-30 20:00:00.000,-121.5778935,53.78284885,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777870,TRUE,1988-09-13 19:00:00.000,-121.5417204,54.12489065,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777871,TRUE,1988-10-04 19:00:00.000,-121.4984684,54.13604411,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777872,TRUE,1988-10-18 19:00:00.000,-121.4979137,54.1090711,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777873,TRUE,1988-12-06 20:00:00.000,-121.6079985,53.88208086,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777874,TRUE,1989-01-07 20:00:00.000,-121.6545321,53.75946309,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777875,TRUE,1989-02-06 20:00:00.000,-121.6514129,53.76212475,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777876,TRUE,1989-03-02 20:00:00.000,-121.570674,53.77197608,,Hart Ranges,Winter,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777877,TRUE,1989-04-10 19:00:00.000,-121.5330541,53.71938434,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777878,TRUE,1989-05-04 19:00:00.000,-121.6384706,53.83389033,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777879,TRUE,1989-05-31 19:00:00.000,-121.5538311,53.73222181,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777880,TRUE,1989-06-24 19:00:00.000,-121.6837026,53.89372154,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
2282777881,TRUE,1989-07-30 19:00:00.000,-121.6088933,53.85512448,,Hart Ranges,Summer,radio-transmitter,Rangifer tarandus,151.66,HR_151.660,Mountain caribou in British Columbia,NaN
